dataset,fold,filter_criterion,n_features_selected,stage1_time_s,F1,AUC,PRAUC,MCC,Gmean,Precision,Recall,Specificity
KC1,0,shap,6,50.062,0.460431654676259,0.8248868778280543,0.4498465634002059,0.3556504541740143,0.6590820436573077,0.43243243243243246,0.49230769230769234,0.8823529411764706
KC1,0,gini,8,36.281,0.4148148148148148,0.818939883645766,0.42283859666573187,0.3038675018145048,0.6165147992851077,0.4,0.4307692307692308,0.8823529411764706
KC1,0,mutual_info,7,28.114,0.463768115942029,0.8328377504848093,0.45962242976086776,0.36023806106344186,0.6601273766593931,0.4383561643835616,0.49230769230769234,0.8851540616246498
KC1,0,variance,9,27.807,0.5103448275862069,0.8311786252962724,0.4445481503839718,0.41330317394185523,0.7075789422329419,0.4625,0.5692307692307692,0.8795518207282913
KC1,1,shap,8,43.821,0.391304347826087,0.7803275156216333,0.3607574175639972,0.27345848475976997,0.6015493892807312,0.3698630136986301,0.4153846153846154,0.8711484593837535
KC1,1,gini,10,17.84,0.4393939393939394,0.7944624003447532,0.38869179171021917,0.3355437565352618,0.6313985120484702,0.43283582089552236,0.4461538461538462,0.8935574229691877
KC1,1,mutual_info,9,21.572,0.44285714285714284,0.806184012066365,0.3953555678304164,0.3339629417686882,0.6466394990039299,0.41333333333333333,0.47692307692307695,0.876750700280112
KC1,1,variance,9,30.66,0.44285714285714284,0.806184012066365,0.3953555678304164,0.3339629417686882,0.6466394990039299,0.41333333333333333,0.47692307692307695,0.876750700280112
KC1,2,shap,6,40.63,0.44285714285714284,0.8075199310493428,0.4662208404864882,0.3339629417686882,0.6466394990039299,0.41333333333333333,0.47692307692307695,0.876750700280112
KC1,2,gini,6,14.615,0.4383561643835616,0.810881275587158,0.47814407338998033,0.3254348192388337,0.651717767339099,0.3950617283950617,0.49230769230769234,0.8627450980392157
KC1,2,mutual_info,6,14.866,0.4393939393939394,0.8366515837104074,0.516397842683954,0.3355437565352618,0.6313985120484702,0.43283582089552236,0.4461538461538462,0.8935574229691877
KC1,2,variance,5,12.5,0.4794520547945205,0.832967032967033,0.5044057256038632,0.3754409463363411,0.6848941083614131,0.43209876543209874,0.5384615384615384,0.8711484593837535
KC1,3,shap,8,28.551,0.4397163120567376,0.7902834525025538,0.42327462877876587,0.328855442776345,0.6415953048768678,0.41333333333333333,0.4696969696969697,0.8764044943820225
KC1,3,gini,10,19.865,0.5,0.8256937351038474,0.4347095419193393,0.4043023292915686,0.6804833147912056,0.4857142857142857,0.5151515151515151,0.898876404494382
KC1,3,mutual_info,9,18.997,0.46616541353383456,0.7975825672454887,0.42467993078698013,0.36632735259876287,0.6497688229848512,0.4626865671641791,0.4696969696969697,0.898876404494382
KC1,3,variance,8,18.652,0.4411764705882353,0.8044773578481443,0.44994846832563234,0.3341478955082455,0.635195191703164,0.42857142857142855,0.45454545454545453,0.8876404494382022
KC1,4,shap,6,26.005,0.43283582089552236,0.7783923941227313,0.39527234659571253,0.32581022568378587,0.6293045371825811,0.42028985507246375,0.4461538461538462,0.8876404494382022
KC1,4,gini,6,14.469,0.43283582089552236,0.7783923941227313,0.39527234659571253,0.32581022568378587,0.6293045371825811,0.42028985507246375,0.4461538461538462,0.8876404494382022
KC1,4,mutual_info,9,16.265,0.42105263157894735,0.8035004321521175,0.46206549685920734,0.3126267464190897,0.6183592755058734,0.4117647058823529,0.4307692307692308,0.8876404494382022
KC1,4,variance,9,15.987,0.42105263157894735,0.8035004321521175,0.46206549685920734,0.3126267464190897,0.6183592755058734,0.4117647058823529,0.4307692307692308,0.8876404494382022
