dataset,fold,filter_criterion,n_features_selected,stage1_time_s,F1,AUC,PRAUC,MCC,Gmean,Precision,Recall,Specificity
ant-1.7,0,shap,7,12.401,0.6756756756756757,0.857105538140021,0.7299604505578063,0.5761358686190597,0.8081352297940448,0.6097560975609756,0.7575757575757576,0.8620689655172413
ant-1.7,0,gini,7,9.613,0.6756756756756757,0.857105538140021,0.7299604505578063,0.5761358686190597,0.8081352297940448,0.6097560975609756,0.7575757575757576,0.8620689655172413
ant-1.7,0,mutual_info,7,6.237,0.6756756756756757,0.857105538140021,0.7299604505578063,0.5761358686190597,0.8081352297940448,0.6097560975609756,0.7575757575757576,0.8620689655172413
ant-1.7,0,variance,7,7.797,0.6756756756756757,0.857105538140021,0.7299604505578063,0.5761358686190597,0.8081352297940448,0.6097560975609756,0.7575757575757576,0.8620689655172413
ant-1.7,1,shap,12,8.368,0.5882352941176471,0.7910135841170325,0.5692753705444505,0.4669715867637741,0.7264232238196224,0.5714285714285714,0.6060606060606061,0.8706896551724138
ant-1.7,1,gini,12,6.278,0.5882352941176471,0.7910135841170325,0.5692753705444505,0.4669715867637741,0.7264232238196224,0.5714285714285714,0.6060606060606061,0.8706896551724138
ant-1.7,1,mutual_info,12,6.092,0.5882352941176471,0.7910135841170325,0.5692753705444505,0.4669715867637741,0.7264232238196224,0.5714285714285714,0.6060606060606061,0.8706896551724138
ant-1.7,1,variance,12,6.066,0.5882352941176471,0.7910135841170325,0.5692753705444505,0.4669715867637741,0.7264232238196224,0.5714285714285714,0.6060606060606061,0.8706896551724138
ant-1.7,2,shap,12,7.429,0.5396825396825397,0.8295454545454545,0.5036752994874238,0.4173936651803483,0.6763275964825369,0.5666666666666667,0.5151515151515151,0.8879310344827587
ant-1.7,2,gini,12,6.348,0.5396825396825397,0.8295454545454545,0.5036752994874238,0.4173936651803483,0.6763275964825369,0.5666666666666667,0.5151515151515151,0.8879310344827587
ant-1.7,2,mutual_info,12,6.24,0.5396825396825397,0.8295454545454545,0.5036752994874238,0.4173936651803483,0.6763275964825369,0.5666666666666667,0.5151515151515151,0.8879310344827587
ant-1.7,2,variance,12,6.159,0.5396825396825397,0.8295454545454545,0.5036752994874238,0.4173936651803483,0.6763275964825369,0.5666666666666667,0.5151515151515151,0.8879310344827587
ant-1.7,3,shap,14,7.216,0.6176470588235294,0.812957157784744,0.5922008435443944,0.505096938231063,0.7480381865430706,0.6,0.6363636363636364,0.8793103448275862
ant-1.7,3,gini,14,6.271,0.6176470588235294,0.812957157784744,0.5922008435443944,0.505096938231063,0.7480381865430706,0.6,0.6363636363636364,0.8793103448275862
ant-1.7,3,mutual_info,14,6.039,0.5797101449275363,0.812957157784744,0.569467474294838,0.45411052595222384,0.7228181235327591,0.5555555555555556,0.6060606060606061,0.8620689655172413
ant-1.7,3,variance,14,5.999,0.6176470588235294,0.812957157784744,0.5922008435443944,0.505096938231063,0.7480381865430706,0.6,0.6363636363636364,0.8793103448275862
ant-1.7,4,shap,12,7.467,0.6,0.8441176470588235,0.5505918595435279,0.4674574326147652,0.755542182654166,0.5217391304347826,0.7058823529411765,0.808695652173913
ant-1.7,4,gini,12,6.39,0.6,0.8441176470588235,0.5505918595435279,0.4674574326147652,0.755542182654166,0.5217391304347826,0.7058823529411765,0.808695652173913
ant-1.7,4,mutual_info,12,6.208,0.6,0.8441176470588235,0.5505918595435279,0.4674574326147652,0.755542182654166,0.5217391304347826,0.7058823529411765,0.808695652173913
ant-1.7,4,variance,12,6.267,0.6,0.8441176470588235,0.5505918595435279,0.4674574326147652,0.755542182654166,0.5217391304347826,0.7058823529411765,0.808695652173913
