dataset,fold,config,F1,AUC,MCC,Gmean
PC3,0,NoResample,0.18181818181818182,0.8186070686070686,0.17208376524205032,0.33599079286464517
PC3,0,CostSensitive,0.3157894736842105,0.8025987525987526,0.2109747710663127,0.5522586395789612
PC3,0,SMOTE,0.34375,0.7920997920997921,0.23705152925021386,0.6011077784645291
PC3,0,BorderlineSMOTE,0.36923076923076925,0.7990644490644491,0.26724076507152966,0.6278365983110528
PC3,0,ADASYN,0.3880597014925373,0.8023908523908524,0.28963039420742687,0.651401814799686
PC3,0,SMOTETomek,0.3384615384615385,0.7908523908523909,0.23009465082245667,0.5992025192233916
PC3,0,FIB_ShapOnly,0.34375,0.8022869022869022,0.23705152925021386,0.6011077784645291
PC3,0,FIB_Borderline,0.3389830508474576,0.8083160083160082,0.23554008074302984,0.5803432921972449
PC3,0,FIB_Adaptive,0.3492063492063492,0.8006237006237006,0.24421449222928918,0.6030070178840903
PC3,0,FIB_Full,0.3548387096774194,0.8017671517671517,0.2515978702244681,0.6049002941843936
PC3,1,NoResample,0.1875,0.846985446985447,0.19610708540436225,0.33691766577832266
PC3,1,CostSensitive,0.32653061224489793,0.8455301455301455,0.23900727320196882,0.5317370428550965
PC3,1,SMOTE,0.41379310344827586,0.8630977130977131,0.32387310024357197,0.6415936499392834
PC3,1,BorderlineSMOTE,0.47058823529411764,0.8620582120582121,0.39794275699189297,0.6550618513591133
PC3,1,ADASYN,0.46875,0.8528066528066528,0.3871426700507994,0.7107724707650861
PC3,1,SMOTETomek,0.42105263157894735,0.8600831600831601,0.3331586961211855,0.6435349362211924
PC3,1,FIB_ShapOnly,0.41509433962264153,0.8535343035343035,0.331194805762277,0.6216803732517913
PC3,1,FIB_Borderline,0.34782608695652173,0.861954261954262,0.27248250494896,0.5364083218350436
PC3,1,FIB_Adaptive,0.3333333333333333,0.8628898128898128,0.24954531106166328,0.5332986821730243
PC3,1,FIB_Full,0.36,0.854989604989605,0.27441713285573627,0.5639923032163808
PC3,2,NoResample,0.21052631578947367,0.7873180873180874,0.15697190644841122,0.3836578517290467
PC3,2,CostSensitive,0.36666666666666664,0.8029106029106029,0.2670903137408111,0.6086691798326661
PC3,2,SMOTE,0.3835616438356164,0.775987525987526,0.28444905579562846,0.6651403178365016
PC3,2,BorderlineSMOTE,0.3835616438356164,0.7980249480249479,0.28444905579562846,0.6651403178365016
PC3,2,ADASYN,0.410958904109589,0.7766112266112266,0.3191019142095301,0.6907466808685925
PC3,2,SMOTETomek,0.3684210526315789,0.7879417879417879,0.26580615108995836,0.6585437219196867
PC3,2,FIB_ShapOnly,0.41025641025641024,0.775051975051975,0.32095026307671615,0.704012851895543
PC3,2,FIB_Borderline,0.4307692307692308,0.8114345114345114,0.34153299356967554,0.6824195671992896
PC3,2,FIB_Adaptive,0.39436619718309857,0.7853430353430354,0.2976199305077776,0.669501940425006
PC3,2,FIB_Full,0.4225352112676056,0.791891891891892,0.3328204940375652,0.6952467068372085
PC3,3,NoResample,0.16216216216216217,0.8005852842809364,0.10630164281870627,0.3322166356108445
PC3,3,CostSensitive,0.3492063492063492,0.8099916387959866,0.24359613488607906,0.6027390101704642
PC3,3,SMOTE,0.3492063492063492,0.8278637123745819,0.24359613488607906,0.6027390101704642
PC3,3,BorderlineSMOTE,0.3384615384615385,0.8256688963210702,0.22944524261515234,0.5989120571285178
PC3,3,ADASYN,0.30303030303030304,0.8231605351170569,0.18584711487726632,0.567367918122844
PC3,3,SMOTETomek,0.3384615384615385,0.8119774247491638,0.22944524261515234,0.5989120571285178
PC3,3,FIB_ShapOnly,0.35294117647058826,0.8151128762541806,0.2457838460856521,0.6215204143212516
PC3,3,FIB_Borderline,0.35294117647058826,0.8128135451505019,0.2457838460856521,0.6215204143212516
PC3,3,FIB_Adaptive,0.3939393939393939,0.8018394648829432,0.296303419002434,0.653169529894505
PC3,3,FIB_Full,0.42424242424242425,0.8038252508361204,0.3331221870441566,0.6799813099930022
PC3,4,NoResample,0.21621621621621623,0.8049749163879598,0.17119508756268392,0.3846989875692284
PC3,4,CostSensitive,0.3225806451612903,0.8043478260869565,0.21263341797059557,0.5746890972764562
PC3,4,SMOTE,0.43243243243243246,0.8044523411371238,0.3462742540765828,0.7129945329477484
PC3,4,BorderlineSMOTE,0.4383561643835616,0.7990175585284282,0.3531582728611528,0.7153360648106099
PC3,4,ADASYN,0.3835616438356164,0.8028846153846154,0.2837819984917963,0.664747795864735
PC3,4,SMOTETomek,0.40540540540540543,0.7963001672240803,0.31184357540419533,0.6880793393624931
PC3,4,FIB_ShapOnly,0.4166666666666667,0.81061872909699,0.3252581099562826,0.6926211664882604
PC3,4,FIB_Borderline,0.42857142857142855,0.8011078595317727,0.33935555364448156,0.6971334042187276
PC3,4,FIB_Adaptive,0.44776119402985076,0.8085284280936456,0.3619652248374804,0.7038475245340017
PC3,4,FIB_Full,0.37681159420289856,0.7954640468227425,0.27502804937111897,0.6468989572333266
