dataset,fold,config,F1,AUC,MCC,Gmean
synapse-1.2,0,NoResample,0.6829268292682927,0.8276143790849674,0.4914632180517166,0.7562376774775251
synapse-1.2,0,CostSensitive,0.6666666666666666,0.8186274509803922,0.4574248274491498,0.7343130710225101
synapse-1.2,0,SMOTE,0.6666666666666666,0.8120915032679739,0.4574248274491498,0.7343130710225101
synapse-1.2,0,BorderlineSMOTE,0.6666666666666666,0.7973856209150327,0.4574248274491498,0.7343130710225101
synapse-1.2,0,ADASYN,0.6818181818181818,0.8504901960784313,0.485071250072666,0.7508165489625802
synapse-1.2,0,SMOTETomek,0.6666666666666666,0.8112745098039216,0.4574248274491498,0.7343130710225101
synapse-1.2,0,FIB_ShapOnly,0.6976744186046512,0.8349673202614379,0.5134360308102702,0.7669649888473704
synapse-1.2,0,FIB_Borderline,0.6666666666666666,0.821078431372549,0.4574248274491498,0.7343130710225101
synapse-1.2,0,FIB_Adaptive,0.6666666666666666,0.8031045751633987,0.4574248274491498,0.7343130710225101
synapse-1.2,0,FIB_Full,0.6222222222222222,0.7753267973856208,0.3765197559275315,0.6931032800836721
synapse-1.2,1,NoResample,0.7058823529411765,0.8174740484429065,0.5588235294117647,0.7759356446042893
synapse-1.2,1,CostSensitive,0.7777777777777778,0.8217993079584774,0.659570234877865,0.8381062852220592
synapse-1.2,1,SMOTE,0.7428571428571429,0.814878892733564,0.6092717958449425,0.8076194245732929
synapse-1.2,1,BorderlineSMOTE,0.7027027027027027,0.8235294117647058,0.5395637425347115,0.7792730176171629
synapse-1.2,1,ADASYN,0.7567567567567568,0.8373702422145328,0.6247580176717713,0.8235294117647058
synapse-1.2,1,SMOTETomek,0.7428571428571429,0.8044982698961937,0.6092717958449425,0.8076194245732929
synapse-1.2,1,FIB_ShapOnly,0.7777777777777778,0.8148788927335638,0.659570234877865,0.8381062852220592
synapse-1.2,1,FIB_Borderline,0.7428571428571429,0.8209342560553633,0.6092717958449425,0.8076194245732929
synapse-1.2,1,FIB_Adaptive,0.7567567567567568,0.8347750865051903,0.6247580176717713,0.8235294117647058
synapse-1.2,1,FIB_Full,0.7428571428571429,0.8287197231833909,0.6092717958449425,0.8076194245732929
synapse-1.2,2,NoResample,0.46153846153846156,0.8053633217993079,0.3273268353539886,0.5672735741760562
synapse-1.2,2,CostSensitive,0.6666666666666666,0.8313148788927336,0.5079721589671172,0.7429018200185347
synapse-1.2,2,SMOTE,0.6875,0.8278546712802768,0.5477225575051661,0.7556019163920664
synapse-1.2,2,BorderlineSMOTE,0.6451612903225806,0.8399653979238755,0.49709581280096005,0.7204381596421112
synapse-1.2,2,ADASYN,0.6666666666666666,0.8269896193771626,0.5079721589671172,0.7429018200185347
synapse-1.2,2,SMOTETomek,0.5517241379310345,0.8408304498269896,0.3922322702763681,0.6443794794178425
synapse-1.2,2,FIB_ShapOnly,0.5517241379310345,0.8391003460207611,0.3922322702763681,0.6443794794178425
synapse-1.2,2,FIB_Borderline,0.5806451612903226,0.8166089965397924,0.40389034790078004,0.6719799799291684
synapse-1.2,2,FIB_Adaptive,0.6875,0.8391003460207612,0.5477225575051661,0.7556019163920664
synapse-1.2,2,FIB_Full,0.6666666666666666,0.8399653979238755,0.5408420485294111,0.7323470351758078
synapse-1.2,3,NoResample,0.6,0.795847750865052,0.44539933408304444,0.6834676493307206
synapse-1.2,3,CostSensitive,0.6060606060606061,0.7794117647058824,0.4183300132670377,0.6960093862470137
synapse-1.2,3,SMOTE,0.5882352941176471,0.8044982698961938,0.38235294117647056,0.6834676493307206
synapse-1.2,3,BorderlineSMOTE,0.5882352941176471,0.7690311418685121,0.38235294117647056,0.6834676493307206
synapse-1.2,3,ADASYN,0.6060606060606061,0.7811418685121108,0.4183300132670377,0.6960093862470137
synapse-1.2,3,SMOTETomek,0.6060606060606061,0.7880622837370242,0.4183300132670377,0.6960093862470137
synapse-1.2,3,FIB_ShapOnly,0.625,0.7768166089965397,0.4564354645876384,0.708329092870135
synapse-1.2,3,FIB_Borderline,0.6451612903225806,0.7750865051903114,0.49709581280096005,0.7204381596421112
synapse-1.2,3,FIB_Adaptive,0.6060606060606061,0.7785467128027681,0.4183300132670377,0.6960093862470137
synapse-1.2,3,FIB_Full,0.6060606060606061,0.8070934256055363,0.4183300132670377,0.6960093862470137
synapse-1.2,4,NoResample,0.7333333333333333,0.9057093425605537,0.6362847629757777,0.7803823036130353
synapse-1.2,4,CostSensitive,0.7647058823529411,0.8987889273356402,0.6470588235294118,0.8214258849275847
synapse-1.2,4,SMOTE,0.7272727272727273,0.8996539792387543,0.5976143046671968,0.7892004626469846
synapse-1.2,4,BorderlineSMOTE,0.7058823529411765,0.8875432525951557,0.5588235294117647,0.7759356446042893
synapse-1.2,4,ADASYN,0.6857142857142857,0.8719723183391004,0.5222329678670935,0.7624400821656306
synapse-1.2,4,SMOTETomek,0.7272727272727273,0.9057093425605536,0.5976143046671968,0.7892004626469846
synapse-1.2,4,FIB_ShapOnly,0.6857142857142857,0.8771626297577855,0.5222329678670935,0.7624400821656306
synapse-1.2,4,FIB_Borderline,0.7272727272727273,0.893598615916955,0.5976143046671968,0.7892004626469846
synapse-1.2,4,FIB_Adaptive,0.7272727272727273,0.8944636678200691,0.5976143046671968,0.7892004626469846
synapse-1.2,4,FIB_Full,0.7058823529411765,0.852076124567474,0.5588235294117647,0.7759356446042893
