dataset,fold,config,F1,AUC,MCC,Gmean
PC4,0,NoResample,0.5964912280701754,0.931180691454664,0.5672469882431228,0.6889302711164134
PC4,0,CostSensitive,0.631578947368421,0.9254403131115461,0.5696935379345086,0.7952894585597635
PC4,0,SMOTE,0.6753246753246753,0.9295499021526419,0.6214514548727389,0.8298099028607966
PC4,0,BorderlineSMOTE,0.6756756756756757,0.9227005870841487,0.6218097815952086,0.817694083278761
PC4,0,ADASYN,0.6842105263157895,0.9371167645140248,0.6317841445147983,0.8318512587200015
PC4,0,SMOTETomek,0.6933333333333334,0.9262230919765166,0.6424573854319103,0.8338876173575532
PC4,0,FIB_ShapOnly,0.6578947368421053,0.9335290280495759,0.6007388412246534,0.8136955552422568
PC4,0,FIB_Borderline,0.6756756756756757,0.9348988910632746,0.6218097815952086,0.817694083278761
PC4,0,FIB_Adaptive,0.631578947368421,0.9228962818003914,0.5696935379345086,0.7952894585597635
PC4,0,FIB_Full,0.6835443037974683,0.9201565557729942,0.6319115127130095,0.8435318537306798
PC4,1,NoResample,0.49056603773584906,0.9027397260273973,0.4682611422352608,0.6024520454426693
PC4,1,CostSensitive,0.5842696629213483,0.902348336594912,0.5181095779174248,0.8049099166412171
PC4,1,SMOTE,0.5647058823529412,0.9066536203522505,0.4915113562004294,0.7773707505156974
PC4,1,BorderlineSMOTE,0.5777777777777777,0.9076320939334638,0.5108449243113039,0.8028000573985811
PC4,1,ADASYN,0.5777777777777777,0.9008480104370515,0.5108449243113039,0.8028000573985811
PC4,1,SMOTETomek,0.5333333333333333,0.9009784735812133,0.45538238497594535,0.7672351050740089
PC4,1,FIB_ShapOnly,0.5434782608695652,0.9089367253750815,0.46941994565812156,0.7809706773985147
PC4,1,FIB_Borderline,0.5348837209302325,0.9086105675146772,0.4554239032175417,0.7570499272192519
PC4,1,FIB_Adaptive,0.5617977528089888,0.9024135681669928,0.4901927699430876,0.7872102227286101
PC4,1,FIB_Full,0.5454545454545454,0.9012393998695369,0.469327745459664,0.7713053463951166
PC4,2,NoResample,0.34615384615384615,0.914416177429876,0.30429085066703215,0.49774442313622097
PC4,2,CostSensitive,0.5882352941176471,0.9117416829745597,0.520237514616193,0.7954534864997483
PC4,2,SMOTE,0.5641025641025641,0.9125244618395304,0.48960725537046584,0.7538550629721132
PC4,2,BorderlineSMOTE,0.48,0.9064579256360078,0.3915977760549615,0.6801634430029679
PC4,2,ADASYN,0.6363636363636364,0.9083496412263535,0.5817627818631109,0.8418288419190436
PC4,2,SMOTETomek,0.5263157894736842,0.9165688193085453,0.44551232477392916,0.7187726002572902
PC4,2,FIB_ShapOnly,0.5641025641025641,0.9114155251141552,0.48960725537046584,0.7538550629721132
PC4,2,FIB_Borderline,0.5333333333333333,0.9068493150684932,0.4543126783991987,0.720585396579657
PC4,2,FIB_Adaptive,0.5128205128205128,0.9073711676451403,0.42869114326461316,0.7151332219343157
PC4,2,FIB_Full,0.5454545454545454,0.9042400521852577,0.467722715548941,0.7365227446757211
PC4,3,NoResample,0.6349206349206349,0.9380300065231572,0.5887006859910918,0.7419935770360061
PC4,3,CostSensitive,0.6744186046511628,0.938160469667319,0.6265025397725167,0.8633284094689672
PC4,3,SMOTE,0.6823529411764706,0.9355512067840834,0.635142148279248,0.8655168246642627
PC4,3,BorderlineSMOTE,0.691358024691358,0.9309849967384214,0.6424715828207598,0.8568818911276314
PC4,3,ADASYN,0.6428571428571429,0.9333985649054143,0.5861185603209292,0.8330266885259304
PC4,3,SMOTETomek,0.6741573033707865,0.9347684279191129,0.629776809814774,0.8736185628444371
PC4,3,FIB_ShapOnly,0.7073170731707317,0.9380300065231573,0.6624937210201269,0.8720491197856818
PC4,3,FIB_Borderline,0.6746987951807228,0.9403131115459883,0.6239495169163289,0.8526081393403457
PC4,3,FIB_Adaptive,0.6829268292682927,0.9350945857795172,0.6330804357309969,0.8547476863413764
PC4,3,FIB_Full,0.7317073170731707,0.9435094585779517,0.6919070063092568,0.8891606455643166
PC4,4,NoResample,0.4074074074074074,0.9336136595310907,0.37167039259282614,0.5438236282417738
PC4,4,CostSensitive,0.5866666666666667,0.9249490316004078,0.5157754245354191,0.7506368346226788
PC4,4,SMOTE,0.6133333333333333,0.9329765545361876,0.5470868389312118,0.7694140376052521
PC4,4,BorderlineSMOTE,0.5833333333333334,0.9187691131498471,0.514525993883792,0.7370181264083226
PC4,4,ADASYN,0.6233766233766234,0.9261595310907238,0.5580598117920784,0.7840146038707243
PC4,4,SMOTETomek,0.5526315789473685,0.9291539245667685,0.4750940240069213,0.7297207375017248
PC4,4,FIB_ShapOnly,0.6486486486486487,0.9317023445463813,0.5890868073784394,0.7898437889919591
PC4,4,FIB_Borderline,0.5714285714285714,0.9280071355759428,0.5032765894560932,0.721025433560411
PC4,4,FIB_Adaptive,0.5753424657534246,0.9310015290519877,0.504158226570866,0.7352005696922718
PC4,4,FIB_Full,0.547945205479452,0.9285168195718654,0.47216017820779754,0.7157041399224547
