dataset,fold,config,F1,AUC,MCC,Gmean
PC4,0,C_Reference,0.6835443037974683,0.9201565557729942,0.6319115127130095,0.8435318537306798
PC4,0,BalancedRF,0.6511627906976745,0.9322243966079583,0.5979894336800209,0.8461570393016992
PC4,0,EasyEnsemble,0.6274509803921569,0.9159817351598173,0.5901180628252581,0.8764513636389226
PC4,0,ABF,0.7,0.9242661448140901,0.6521373043727717,0.8590107935171685
PC4,0,ABF_Hybrid,0.6666666666666666,0.9275929549902153,0.6217700029820209,0.8713756360040865
PC4,1,C_Reference,0.5454545454545454,0.9012393998695369,0.469327745459664,0.7713053463951166
PC4,1,BalancedRF,0.5504587155963303,0.901696020874103,0.4978056174270632,0.827605888602368
PC4,1,EasyEnsemble,0.49624060150375937,0.8814090019569472,0.45745588541024523,0.8142565312173657
PC4,1,ABF,0.5684210526315789,0.9055446836268755,0.5037231006135356,0.8094355502326486
PC4,1,ABF_Hybrid,0.5370370370370371,0.9022831050228312,0.47805576497837865,0.8136955552422568
PC4,2,C_Reference,0.5454545454545454,0.9042400521852577,0.467722715548941,0.7365227446757211
PC4,2,BalancedRF,0.6153846153846154,0.9119373776908024,0.5775608340624094,0.8716750263705927
PC4,2,EasyEnsemble,0.5263157894736842,0.9076320939334638,0.47162909022085603,0.8156972693500015
PC4,2,ABF,0.5714285714285714,0.9073059360730593,0.4992777392117424,0.7793820624169003
PC4,2,ABF_Hybrid,0.6,0.9082191780821918,0.5675223934021174,0.8729462898992834
PC4,3,C_Reference,0.7317073170731707,0.9435094585779517,0.6919070063092568,0.8891606455643166
PC4,3,BalancedRF,0.5714285714285714,0.9343118069145466,0.5315591884167461,0.8523020513249744
PC4,3,EasyEnsemble,0.5151515151515151,0.9124592302674494,0.485090072507929,0.8318512587200014
PC4,3,ABF,0.6521739130434783,0.9338551859099804,0.6063116404883889,0.8668723725969238
PC4,3,ABF_Hybrid,0.591304347826087,0.9383561643835616,0.564988471225507,0.8760046883205344
PC4,4,C_Reference,0.547945205479452,0.9285168195718654,0.47216017820779754,0.7157041399224547
PC4,4,BalancedRF,0.6382978723404256,0.9279434250764526,0.5856803343749578,0.8522321832632246
PC4,4,EasyEnsemble,0.6,0.9317023445463811,0.5592584328961053,0.8627085574201009
PC4,4,ABF,0.6835443037974683,0.9267329255861366,0.6292736816371459,0.8336390876394694
PC4,4,ABF_Hybrid,0.6597938144329897,0.9278797145769623,0.6171320096536499,0.8778622909288577
