dataset,fold,config,F1,AUC,MCC,Gmean
KC1,0,C_Reference,0.460431654676259,0.8248868778280543,0.3556504541740143,0.6590820436573077
KC1,0,BalancedRF,0.45054945054945056,0.814910579616462,0.3369797150283406,0.704618922467734
KC1,0,EasyEnsemble,0.4581497797356828,0.8071751777634131,0.36509249086676393,0.7439767473249578
KC1,0,ABF,0.49032258064516127,0.8383968972204267,0.38683217435118156,0.706725776373506
KC1,0,ABF_Hybrid,0.4387755102040816,0.8213531566472744,0.3238161121304616,0.7060241903034815
KC1,1,C_Reference,0.391304347826087,0.7803275156216333,0.27345848475976997,0.6015493892807312
KC1,1,BalancedRF,0.47513812154696133,0.8010558069381598,0.36954823173752704,0.7254418591257147
KC1,1,EasyEnsemble,0.4266666666666667,0.7800904977375566,0.31600886892781893,0.71188997065329
KC1,1,ABF,0.4625,0.7964231846584788,0.35156005256669715,0.6904713609412862
KC1,1,ABF_Hybrid,0.44559585492227977,0.8095022624434389,0.33251200019076443,0.7099502123595034
KC1,2,C_Reference,0.44285714285714284,0.8075199310493428,0.3339629417686882,0.6466394990039299
KC1,2,BalancedRF,0.4623115577889447,0.8258564964447317,0.35762306189305837,0.7302377318461782
KC1,2,EasyEnsemble,0.4393939393939394,0.8136177547942255,0.3596447168375726,0.7347677495413082
KC1,2,ABF,0.45962732919254656,0.813747037276449,0.3478481886941892,0.6893157595272916
KC1,2,ABF_Hybrid,0.4784688995215311,0.8101055806938161,0.38518881394259574,0.7527869643843718
KC1,3,C_Reference,0.4397163120567376,0.7902834525025538,0.328855442776345,0.6415953048768678
KC1,3,BalancedRF,0.48677248677248675,0.8136278515491998,0.3842046942072071,0.739067407818316
KC1,3,EasyEnsemble,0.42857142857142855,0.8176498127340823,0.3273225394365467,0.7175033321629692
KC1,3,ABF,0.44,0.8002638747020769,0.3245283910072537,0.6545004098675982
KC1,3,ABF_Hybrid,0.44,0.8095420497105892,0.3229232690676779,0.7057813689974892
KC1,4,C_Reference,0.43283582089552236,0.7783923941227313,0.32581022568378587,0.6293045371825811
KC1,4,BalancedRF,0.41836734693877553,0.7720397579948142,0.294980392341058,0.686516641746569
KC1,4,EasyEnsemble,0.39543726235741444,0.7578435609334486,0.2822514091280469,0.6869571401183269
KC1,4,ABF,0.4785276073619632,0.7795375972342264,0.3713016420881339,0.7075039206624999
KC1,4,ABF_Hybrid,0.40375586854460094,0.7632238547968885,0.2774313968159079,0.682950789198405
