dataset,fold,config,F1,AUC,MCC,Gmean
KC2,0,A_Baseline,0.5652173913043478,0.7880613362541073,0.44424949326617225,0.7159579861256126
KC2,0,B_FS,0.5106382978723404,0.7426067907995619,0.3715292101542077,0.6782491472940002
KC2,0,C_FS_Sampling,0.5769230769230769,0.7502738225629793,0.45141859882941554,0.7473941587124872
KC2,0,D_Full_Untuned,0.5490196078431373,0.7738225629791895,0.41473161662152663,0.7220513554535971
KC2,0,E_Full_Tuned,0.5490196078431373,0.7858707557502739,0.41473161662152663,0.7220513554535971
KC2,1,A_Baseline,0.6511627906976745,0.8666484118291347,0.5616436526410908,0.7633442303572584
KC2,1,B_FS,0.5853658536585366,0.8589813800657173,0.4874562900279939,0.7067194315101585
KC2,1,C_FS_Sampling,0.6122448979591837,0.8335158817086527,0.5002526954339216,0.7637028605064102
KC2,1,D_Full_Untuned,0.5833333333333334,0.8513143483023,0.46368786516002386,0.7378070582493966
KC2,1,E_Full_Tuned,0.6122448979591837,0.8693866374589266,0.5002526954339216,0.7637028605064102
KC2,2,A_Baseline,0.3870967741935484,0.7745266781411361,0.32343552591223834,0.5214833866455691
KC2,2,B_FS,0.48484848484848486,0.7237521514629949,0.4181140517332107,0.6021571473154741
KC2,2,C_FS_Sampling,0.5,0.7719449225473322,0.40710109804360917,0.6305476678616638
KC2,2,D_Full_Untuned,0.5294117647058824,0.8184165232358002,0.46171338252497673,0.6386841033100779
KC2,2,E_Full_Tuned,0.5945945945945946,0.825301204819277,0.5157762494717214,0.7016086752731815
KC2,3,A_Baseline,0.5161290322580645,0.8990246701090074,0.48593453410002957,0.6097317488106924
KC2,3,B_FS,0.6666666666666666,0.8944348823866897,0.6116349830510263,0.7421418507793109
KC2,3,C_FS_Sampling,0.6530612244897959,0.8580034423407916,0.5586988352502638,0.8073102604136365
KC2,3,D_Full_Untuned,0.6808510638297872,0.8568559954102123,0.5946468664455994,0.8186018613822015
KC2,3,E_Full_Tuned,0.6530612244897959,0.872346528973035,0.5586988352502638,0.8073102604136365
KC2,4,A_Baseline,0.5,0.7223178427997705,0.40710109804360917,0.6305476678616638
KC2,4,B_FS,0.375,0.6833046471600688,0.2943106920767699,0.5181723475404624
KC2,4,C_FS_Sampling,0.5,0.6970740103270223,0.3820525235329571,0.6515791312760104
KC2,4,D_Full_Untuned,0.5,0.7016637980493402,0.40710109804360917,0.6305476678616638
KC2,4,E_Full_Tuned,0.5,0.7768215720022948,0.40710109804360917,0.6305476678616638
