dataset,fold,config,F1,AUC,MCC,Gmean
tomcat,0,A_Baseline,0.10526315789473684,0.772823779193206,0.08903031919135712,0.25572012301801395
tomcat,0,B_FS,0.1111111111111111,0.7817409766454353,0.11622626602759964,0.25654903969115606
tomcat,0,C_FS_Sampling,0.35555555555555557,0.7753715498938428,0.29235513843251276,0.6771991775797204
tomcat,0,D_Full_Untuned,0.34146341463414637,0.7524416135881105,0.2722487204501787,0.6404616169627558
tomcat,0,E_Full_Tuned,0.3684210526315789,0.7583864118895967,0.3023713618076788,0.6473857275649325
tomcat,1,A_Baseline,0.2,0.843349358974359,0.21619771735948787,0.35127971176462197
tomcat,1,B_FS,0.48,0.7900641025641026,0.4640615842789195,0.60645565504698
tomcat,1,C_FS_Sampling,0.3829787234042553,0.8078926282051282,0.3184953133360476,0.6951065219972238
tomcat,1,D_Full_Untuned,0.375,0.8129006410256411,0.30981215876390117,0.6925079838473399
tomcat,1,E_Full_Tuned,0.4,0.7992788461538461,0.33693022657567107,0.7002746713858894
tomcat,2,A_Baseline,0.3,0.7884615384615385,0.3490048865946018,0.4316226093742969
tomcat,2,B_FS,0.2,0.798076923076923,0.21619771735948787,0.35127971176462197
tomcat,2,C_FS_Sampling,0.4444444444444444,0.8525641025641025,0.38335826944652757,0.6793662204867574
tomcat,2,D_Full_Untuned,0.375,0.8629807692307693,0.3108974358974359,0.5924200692595909
tomcat,2,E_Full_Tuned,0.3870967741935484,0.84375,0.32666863315043027,0.5944454429259127
tomcat,3,A_Baseline,0.1111111111111111,0.8854700854700854,0.11602387022306429,0.2565384295031951
tomcat,3,B_FS,0.3,0.7405982905982906,0.31428751970402086,0.4443375939934606
tomcat,3,C_FS_Sampling,0.35294117647058826,0.789957264957265,0.28504385627478446,0.6055300708194984
tomcat,3,D_Full_Untuned,0.4117647058823529,0.7982905982905983,0.35082320772281167,0.6563301233138936
tomcat,3,E_Full_Tuned,0.3225806451612903,0.752991452991453,0.2552944342106929,0.5566229063100618
tomcat,4,A_Baseline,0.25,0.8158119658119659,0.20464687117164015,0.4385290096535146
tomcat,4,B_FS,0.3333333333333333,0.7408119658119658,0.2972252176540488,0.5080547786603902
tomcat,4,C_FS_Sampling,0.2727272727272727,0.7416666666666667,0.19038660127352416,0.5839740071489835
tomcat,4,D_Full_Untuned,0.2926829268292683,0.7799145299145299,0.2141304905097014,0.5905234531480936
tomcat,4,E_Full_Tuned,0.2727272727272727,0.6880341880341881,0.19038660127352416,0.5839740071489835
