dataset,fold,config,F1,AUC,MCC,Gmean
MC2,0,A_Baseline,0.6666666666666666,0.673611111111111,0.5541466051858357,0.7216878364870323
MC2,0,B_FS,0.625,0.75,0.46028324996028647,0.6972166887783964
MC2,0,C_FS_Sampling,0.5882352941176471,0.6875,0.378726042189707,0.6718548123582124
MC2,0,D_Full_Untuned,0.625,0.7152777777777779,0.46028324996028647,0.6972166887783964
MC2,0,E_Full_Tuned,0.625,0.7013888888888888,0.46028324996028647,0.6972166887783964
MC2,1,A_Baseline,0.5882352941176471,0.7291666666666666,0.378726042189707,0.6718548123582124
MC2,1,B_FS,0.5882352941176471,0.7916666666666667,0.378726042189707,0.6718548123582124
MC2,1,C_FS_Sampling,0.5555555555555556,0.7951388888888888,0.3055555555555556,0.6454972243679028
MC2,1,D_Full_Untuned,0.631578947368421,0.7430555555555556,0.40824829046386296,0.7071067811865476
MC2,1,E_Full_Tuned,0.6666666666666666,0.6597222222222222,0.4791666666666667,0.7359800721939872
MC2,2,A_Baseline,0.5,0.84375,0.4923659639173309,0.5773502691896257
MC2,2,B_FS,0.46153846153846156,0.7777777777777778,0.3546040716334876,0.5590169943749475
MC2,2,C_FS_Sampling,0.5714285714285714,0.8472222222222222,0.4583333333333333,0.6454972243679028
MC2,2,D_Full_Untuned,0.5,0.7777777777777778,0.4923659639173309,0.5773502691896257
MC2,2,E_Full_Tuned,0.5882352941176471,0.7916666666666666,0.378726042189707,0.6718548123582124
MC2,3,A_Baseline,0.0,0.5625,-0.15309310892394862,0.0
MC2,3,B_FS,0.18181818181818182,0.6354166666666666,0.08600780775702334,0.3227486121839514
MC2,3,C_FS_Sampling,0.0,0.6041666666666666,-0.15309310892394862,0.0
MC2,3,D_Full_Untuned,0.15384615384615385,0.6805555555555556,-0.10001653302482984,0.3004626062886658
MC2,3,E_Full_Tuned,0.18181818181818182,0.6597222222222222,0.08600780775702334,0.3227486121839514
MC2,4,A_Baseline,0.5333333333333333,0.75390625,0.3241018617760822,0.6373774391990981
MC2,4,B_FS,0.625,0.8515625,0.4375,0.7126096406869612
MC2,4,C_FS_Sampling,0.7368421052631579,0.8359375,0.5913123959890826,0.8100925873009825
MC2,4,D_Full_Untuned,0.6666666666666666,0.8203125,0.47304991679126607,0.739509972887452
MC2,4,E_Full_Tuned,0.6666666666666666,0.8359375,0.47304991679126607,0.739509972887452
