dataset,fold,config,F1,AUC,MCC,Gmean
PC3,0,A_Baseline,0.23529411764705882,0.8199584199584199,0.2275577154294694,0.38796874941127735
PC3,0,B_FS,0.18181818181818182,0.8186070686070686,0.17208376524205032,0.33599079286464517
PC3,0,C_FS_Sampling,0.3548387096774194,0.8017671517671517,0.2515978702244681,0.6049002941843936
PC3,0,D_Full_Untuned,0.3333333333333333,0.7945945945945946,0.23587385030864289,0.5573176029903512
PC3,0,E_Full_Tuned,0.2916666666666667,0.7916839916839917,0.20236425314588286,0.49739445855502595
PC3,1,A_Baseline,0.26666666666666666,0.8303534303534303,0.3708036608323322,0.3922322702763681
PC3,1,B_FS,0.1875,0.846985446985447,0.19610708540436225,0.33691766577832266
PC3,1,C_FS_Sampling,0.36,0.854989604989605,0.27441713285573627,0.5639923032163808
PC3,1,D_Full_Untuned,0.2978723404255319,0.834095634095634,0.21251554099137118,0.4988552383773762
PC3,1,E_Full_Tuned,0.26666666666666666,0.833056133056133,0.1842966102352073,0.4631986771926433
PC3,2,A_Baseline,0.11764705882352941,0.8154885654885655,0.07656816210991581,0.2728154585581148
PC3,2,B_FS,0.21052631578947367,0.7873180873180874,0.15697190644841122,0.3836578517290467
PC3,2,C_FS_Sampling,0.4225352112676056,0.791891891891892,0.3328204940375652,0.6952467068372085
PC3,2,D_Full_Untuned,0.3389830508474576,0.7453222453222451,0.23554008074302984,0.5803432921972449
PC3,2,E_Full_Tuned,0.3793103448275862,0.7532224532224532,0.28367473309569335,0.6124148716776684
PC3,3,A_Baseline,0.21621621621621623,0.824623745819398,0.17119508756268392,0.3846989875692284
PC3,3,B_FS,0.16216216216216217,0.8005852842809364,0.10630164281870627,0.3322166356108445
PC3,3,C_FS_Sampling,0.42424242424242425,0.8038252508361204,0.3331221870441566,0.6799813099930022
PC3,3,D_Full_Untuned,0.3548387096774194,0.7857441471571907,0.25099511708900196,0.6046434035735029
PC3,3,E_Full_Tuned,0.3548387096774194,0.7865802675585284,0.25099511708900196,0.6046434035735029
PC3,4,A_Baseline,0.22857142857142856,0.7977633779264215,0.2059955104332153,0.38686632295854456
PC3,4,B_FS,0.21621621621621623,0.8049749163879598,0.17119508756268392,0.3846989875692284
PC3,4,C_FS_Sampling,0.37681159420289856,0.7954640468227425,0.27502804937111897,0.6468989572333266
PC3,4,D_Full_Untuned,0.3389830508474576,0.784489966555184,0.2349537641855653,0.5801193511153214
PC3,4,E_Full_Tuned,0.3103448275862069,0.7619147157190637,0.20267729149004082,0.5503495392790071
